0x5d28fe1e9f895464aab52287d85ebff32b351674,1780.5259228543975,GIV
0xed8db37778804a913670d9367aaf4f043aad938b,1563.569374046163,GIV
0x826976d7c600d45fb8287ca1d7c76fc8eb732030,1559.3924050632913,GIV
0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,1075.6205038225344,GIV
0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,1034.4484271211934,GIV
0x9924285ff2207d6e36642b6832a515a6a3aedcab,957.250783306179,GIV
0xa4d506434445bb7303ea34a07bc38484cdc64a95,918.6519613986717,GIV
0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,859.4671011404939,GIV
0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,694.7787943351298,GIV
0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,684.4,GIV
0x632a354e0285b40cbd95214978f94d1d161443d6,648.4602080461212,GIV
0xf66eadb814941c4c82d6b9f5e305e44c5b9ef993,617.5811505201154,GIV
0xd9d5d85b2682830ac58a78c279e0c177953738b4,615.0078957262816,GIV
0x8c55acd4477e1ef76401e7ff5fd3eb37925d29c3,595.8854252895122,GIV
0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,481.19864644692325,GIV
0x2fee53687906ba239602ed42cceee2ac8a4ada36,462.0761760101539,GIV
0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b,437.45331495174844,GIV
0xd49b1e6f160f55d5bb68a146269446d70b577faf,419.4405313949118,GIV
0x33878e070db7f70d2953fe0278cd32adf8104572,404.0010026319089,GIV
0x8132505baedbaa7320b8f2340f65976edc0e8fbc,375.92557410642917,GIV
0xdcfe20e6c1d14c26930a28b1f92fb981cda26884,355.10916154906636,GIV
0x317bbc1927be411cd05615d2ffdf8d320c6c4052,355.10916154906636,GIV
0x17c8020de84d4097b01387823f9d33ff8e62577c,337.0963779922297,GIV
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,337.0963779922297,GIV
0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,336.59016386416863,GIV
0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,316.51033964155914,GIV
0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,308.7905752600577,GIV
0xd91b4ca4159cfdf90453b3fdb6405a9dfee4b88c,303.64406567239007,GIV
0xfef5a1a2b3754a2f53161eaaacb3eb889f004d4a,303.64406567239007,GIV
0x7d547666209755fb833f9b37eebea38ebf513abb,283.0580273217196,GIV
0x00d18ca9782be1caef611017c2fbc1a39779a57c,272.76500814638433,GIV
0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,270.1917533525505,GIV
0xfad16eecaf56f51e15571b1e1022889516c1edfd,262.4719889710491,GIV
0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,241.88595062037854,GIV
0xd3e81bc7406ddb2ced2232c4ac2033b58d2ae27c,231.5929314450433,GIV
0xdb7a41e39807e8c988859f150296db92674b7dc7,229.01967665120947,GIV
0x144c4e5027b69f7798b2b162d924bcae5c149f15,213.5801478882066,GIV
0xe64113140960528f6af928d7ca4f45d192286a7a,208.43363830053897,GIV
0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,185.27434515603463,GIV
0xff75e131c711e4310c045317779d39b3b4f718c4,154.39528763002886,GIV
0x701d0ecb3ba780de7b2b36789aec4493a426010a,146.6755232485274,GIV
0xa32aecda752cf4ef89956e83d60c04835d4fa867,141.5290136608598,GIV
0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,126.08948489785689,GIV
0xd5bd8da424af4c9eb87bc9eb94a8478365366fa3,100.35693695951875,GIV
0x2a7ae8118c11b5139afaf80b27ff59235593e97e,92.63717257801731,GIV
0xe96056a9936c58e89d1703cf6bd97f134341ee44,79.77089860884826,GIV
0xfc5a8276a24e2cad9f85e5e2ddd5a8d5ab1c93a7,64.33136984584537,GIV
0xb9573982875b83aadc1296726e2ae77d13d9b98f,59.184860258177736,GIV
0xf41b98a4c32bb61468c8001e0c69ef64ce6dea57,36.0255671136734,GIV
0x4990c17c6c71836e131084be9253cdc9f3f0fe17,28.30580273217196,GIV
0x6d97d65adff6771b31671443a6b9512104312d3d,25.732547938338143,GIV
0x6aa01a283d4ce5aed7619078796d76042be85471,15.439528763002885,GIV
0x44ac194359fa44ece6cb2e53e8c90547bccb95a0,10.293019175335257,GIV
0x2a87c1345024ab463acc26417124c433b3069fdd,5.146509587667628,GIV
