0xd9d5d85b2682830ac58a78c279e0c177953738b4,961.1938611029592,GIV
0x826976d7c600d45fb8287ca1d7c76fc8eb732030,816.8228832555022,GIV
0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,803.7883463040728,GIV
0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,766.0401720212499,GIV
0xed8db37778804a913670d9367aaf4f043aad938b,717.9829079822924,GIV
0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,510.25621047305816,GIV
0x701d0ecb3ba780de7b2b36789aec4493a426010a,504.63042073766803,GIV
0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,457.7877055400956,GIV
0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,383.0200860106249,GIV
0x317bbc1927be411cd05615d2ffdf8d320c6c4052,381.7083733873012,GIV
0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,377.77323551732866,GIV
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,360.7209714141159,GIV
0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,345.679999,GIV
0xa4d506434445bb7303ea34a07bc38484cdc64a95,312.18760435112563,GIV
0x00d18ca9782be1caef611017c2fbc1a39779a57c,285.1128841186442,GIV
0x632a354e0285b40cbd95214978f94d1d161443d6,271.5245130280799,GIV
0x33878e070db7f70d2953fe0278cd32adf8104572,209.874019731849,GIV
0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,208.56230710852518,GIV
0x144c4e5027b69f7798b2b162d924bcae5c149f15,188.88661775866393,GIV
0xd49b1e6f160f55d5bb68a146269446d70b577faf,181.01634201872008,GIV
0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,179.4131376018214,GIV
0xb9573982875b83aadc1296726e2ae77d13d9b98f,177.0812041487478,GIV
0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,165.27579053883127,GIV
0xd5bd8da424af4c9eb87bc9eb94a8478365366fa3,144.28838856564622,GIV
0xf41b98a4c32bb61468c8001e0c69ef64ce6dea57,133.79468757905389,GIV
0x8c55acd4477e1ef76401e7ff5fd3eb37925d29c3,120.3860695522388,GIV
0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,119.36584872248915,GIV
0xe64113140960528f6af928d7ca4f45d192286a7a,111.49557298254479,GIV
0x17c8020de84d4097b01387823f9d33ff8e62577c,107.560435112573,GIV
0x2a7ae8118c11b5139afaf80b27ff59235593e97e,93.13159625600824,GIV
0xf632ce27ea72dea30d30c1a9700b6b3bceaa05cf,89.19645838603606,GIV
0xff75e131c711e4310c045317779d39b3b4f718c4,76.07933215279522,GIV
0x8ed91f4e13ad1d74205a05e2efeb1db5175845a3,72.14419428282304,GIV
0x5d28fe1e9f895464aab52287d85ebff32b351674,65.58563116620302,GIV
0x9924285ff2207d6e36642b6832a515a6a3aedcab,65.58563116620302,GIV
0xd929f5975a58e086d76229bdb384627408b38d96,65.58563116620302,GIV
0x25ed90139289126aed5cb0d71364b3bf3071af43,65.58563116620302,GIV
0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,59.0270680495826,GIV
0x9c82ec725db8dd4789427148b95e9a3ed1245154,59.0270680495826,GIV
0x894f10b2db214bfe120db0e7e89e5a148a6a1fcb,59.0270680495826,GIV
0x6eb78c56f639b3d161456e9f893c8e8ad9d754f0,59.0270680495826,GIV
0xd11256d99f8833bee0b99203ddcfe4cd6c823d8d,52.46850493296218,GIV
0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,52.46850493296218,GIV
0x8132505baedbaa7320b8f2340f65976edc0e8fbc,52.46850493296218,GIV
0x5a227e2919a49f9d4698e9fd2b318efcd0f16bda,52.46850493296218,GIV
0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b,44.141558835820895,GIV
0x6d97d65adff6771b31671443a6b9512104312d3d,31.481102959777388,GIV
